章号,章名,值域代码,值域名称,代码,名称,说明
2,国家标准代码,GB/T 2260-2007,行政区划代码,330113,临平区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330114,钱塘区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330122,桐庐县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330127,淳安县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330182,建德市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330200,宁波市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330203,海曙区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330205,江北区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330206,北仑区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330211,镇海区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330212,鄞州区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330213,奉化区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330225,象山县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330226,宁海县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330281,余姚市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330282,慈溪市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330300,温州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330302,鹿城区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330303,龙湾区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330304,瓯海区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330305,洞头区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330324,永嘉县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330326,平阳县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330327,苍南县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330328,文成县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330329,泰顺县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330381,瑞安市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330382,乐清市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330383,龙港市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330400,嘉兴市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330402,南湖区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330411,秀洲区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330421,嘉善县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330424,海盐县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330481,海宁市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330482,平湖市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330483,桐乡市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330500,湖州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330502,吴兴区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330503,南浔区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330521,德清县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330522,长兴县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330523,安吉县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330600,绍兴市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330602,越城区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330603,柯桥区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330604,上虞区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330624,新昌县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330681,诸暨市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330683,嵊州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330700,金华市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330702,婺城区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330703,金东区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330723,武义县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330726,浦江县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330727,磐安县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330781,兰溪市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330782,义乌市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330783,东阳市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330784,永康市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330800,衢州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330802,柯城区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330803,衢江区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330822,常山县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330824,开化县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330825,龙游县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330881,江山市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330900,舟山市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330902,定海区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330903,普陀区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330921,岱山县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,330922,嵊泗县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331000,台州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331002,椒江区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331003,黄岩区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331004,路桥区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331022,三门县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331023,天台县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331024,仙居县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331081,温岭市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331082,临海市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331083,玉环市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331100,丽水市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331102,莲都区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331121,青田县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331122,缙云县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331123,遂昌县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331124,松阳县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331125,云和县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331126,庆元县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331127,景宁畲族自治县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,331181,龙泉市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340000,安徽省,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340100,合肥市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340102,瑶海区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340103,庐阳区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340104,蜀山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340111,包河区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340121,长丰县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340122,肥东县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340123,肥西县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340124,庐江县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340181,巢湖市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340200,芜湖市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340202,镜湖区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340207,鸠江区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340209,弋江区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340210,湾沚区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340212,繁昌区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340223,南陵县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340281,无为市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340300,蚌埠市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340302,龙子湖区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340303,蚌山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340304,禹会区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340311,淮上区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340321,怀远县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340322,五河县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340323,固镇县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340400,淮南市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340402,大通区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340403,田家庵区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340404,谢家集区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340405,八公山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340406,潘集区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340421,凤台县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340422,寿县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340500,马鞍山市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340503,花山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340504,雨山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340506,博望区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340521,当涂县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340522,含山县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340523,和县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340600,淮北市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340602,杜集区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340603,相山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340604,烈山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340621,濉溪县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340700,铜陵市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340705,铜官区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340706,义安区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340711,郊区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340722,枞阳县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340800,安庆市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340802,迎江区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340803,大观区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340811,宜秀区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340822,怀宁县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340825,太湖县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340826,宿松县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340827,望江县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340828,岳西县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340881,桐城市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,340882,潜山市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341000,黄山市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341002,屯溪区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341003,黄山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341004,徽州区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341021,歙县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341022,休宁县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341023,黟县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341024,祁门县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341100,滁州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341102,琅琊区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341103,南谯区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341122,来安县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341124,全椒县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341125,定远县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341126,凤阳县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341181,天长市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341182,明光市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341200,阜阳市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341202,颍州区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341203,颍东区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341204,颍泉区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341221,临泉县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341222,太和县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341225,阜南县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341226,颍上县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341282,界首市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341300,宿州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341302,埇桥区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341321,砀山县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341322,萧县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341323,灵璧县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341324,泗县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341500,六安市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341502,金安区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341503,裕安区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341504,叶集区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341522,霍邱县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341523,舒城县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341524,金寨县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341525,霍山县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341600,亳州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341602,谯城区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341621,涡阳县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341622,蒙城县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341623,利辛县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341700,池州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341702,贵池区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341721,东至县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341722,石台县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341723,青阳县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341800,宣城市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341802,宣州区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341821,郎溪县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341823,泾县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341824,绩溪县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341825,旌德县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341881,宁国市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,341882,广德市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350000,福建省,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350100,福州市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350102,鼓楼区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350103,台江区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350104,仓山区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350105,马尾区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350111,晋安区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350112,长乐区,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350121,闽侯县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350122,连江县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350123,罗源县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350124,闽清县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350125,永泰县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350128,平潭县,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350181,福清市,
2,国家标准代码,GB/T 2260-2007,行政区划代码,350200,厦门市,
