值域代码,值域名称,代码,名称,说明
CV03.00.403,接触有害因素类别代码表,11,重金属（铅、汞等）,
CV03.00.403,接触有害因素类别代码表,99,其他,
CV05.01.007,胎方位代码表,1,左枕前（LOA）,
CV05.01.007,胎方位代码表,2,右枕前（ROA）,
CV05.01.007,胎方位代码表,3,左枕后（LOP）,
CV05.01.007,胎方位代码表,4,右枕后（ROP）,
CV05.01.007,胎方位代码表,5,左枕横（LOT）,
CV05.01.007,胎方位代码表,6,右枕横（ROT）,
CV05.01.007,胎方位代码表,7,左颏前（LMA）,
CV05.01.007,胎方位代码表,8,右颏前（RMA）,
CV05.01.007,胎方位代码表,9,左颏后（LMP）,
CV05.01.007,胎方位代码表,10,右颏后（RMP）,
CV05.01.007,胎方位代码表,11,左颏横（LMT）,
CV05.01.007,胎方位代码表,12,右颏横（RMT）,
CV05.01.007,胎方位代码表,13,左骶前（LSA）,
CV05.01.007,胎方位代码表,14,右骶前（RSA）,
CV05.01.007,胎方位代码表,15,左骶后（LSP）,
CV05.01.007,胎方位代码表,16,右骶后（RSP）,
CV05.01.007,胎方位代码表,17,左骶横（LST）,
CV05.01.007,胎方位代码表,18,右骶横（RST）,
CV05.01.007,胎方位代码表,19,左肩前（LScA）,
CV05.01.007,胎方位代码表,20,右肩前（RscA）,
CV05.01.007,胎方位代码表,21,左肩后（LScP）,
CV05.01.007,胎方位代码表,22,右肩后（RScP）,
CV05.01.007,胎方位代码表,99,不详,
CV04.50.015,尿实验室定性检测结果代码,1,-,
CV04.50.015,尿实验室定性检测结果代码,2,士,
CV04.50.015,尿实验室定性检测结果代码,3,+,
CV04.50.015,尿实验室定性检测结果代码,4,++,
CV04.50.015,尿实验室定性检测结果代码,5,+++,
CV04.50.015,尿实验室定性检测结果代码,6,++++,
CV04.50.015,尿实验室定性检测结果代码,7,十+++以上,
CV06.00.219,孕产妇健康指导类别代码,1,个人卫生,
CV06.00.219,孕产妇健康指导类别代码,2,心理,
CV06.00.219,孕产妇健康指导类别代码,3,膳食营养,
CV06.00.219,孕产妇健康指导类别代码,4,避免致畸因素和疾病对胚胎的不良影响,
CV06.00.219,孕产妇健康指导类别代码,5,产前筛查宣传告知,
CV06.00.219,孕产妇健康指导类别代码,6,运动,
CV06.00.219,孕产妇健康指导类别代码,7,自我监测,
CV06.00.219,孕产妇健康指导类别代码,8,分娩准备,
CV06.00.219,孕产妇健康指导类别代码,9,母乳喂养,
CV06.00.219,孕产妇健康指导类别代码,10,新生儿护理与喂养,
CV06.00.219,孕产妇健康指导类别代码,11,婴儿喂养与营养,
CV06.00.219,孕产妇健康指导类别代码,12,性保健,
CV06.00.219,孕产妇健康指导类别代码,13,避孕,
CV06.00.219,孕产妇健康指导类别代码,99,其他,
CV05.01.010,会阴裂伤情况代码表,1,无裂伤,
CV05.01.010,会阴裂伤情况代码表,2,Ⅰ°裂伤,
CV05.01.010,会阴裂伤情况代码表,3,Ⅱ°裂伤,
CV05.01.010,会阴裂伤情况代码表,4,Ⅲ°裂伤,
CV05.01.010,会阴裂伤情况代码表,5,会阴切开,
CV05.01.009,产时并发症代码表,1,产力异常,
CV05.01.009,产时并发症代码表,2,胎位异常,
CV05.01.009,产时并发症代码表,3,产程停滞,
CV05.01.009,产时并发症代码表,4,胎儿窘迫,
CV05.01.009,产时并发症代码表,5,脐带脱垂,
CV05.01.009,产时并发症代码表,6,产后出血,
CV05.01.009,产时并发症代码表,7,羊水栓塞,
CV05.01.009,产时并发症代码表,8,弥漫性血管内凝血,
CV05.01.009,产时并发症代码表,9,产科休克,
CV05.01.009,产时并发症代码表,10,子宫破裂,
CV05.01.009,产时并发症代码表,99,其他,
CV06.00.108,新生儿抢救方法代码,1,吸黏液,
CV06.00.108,新生儿抢救方法代码,2,气管插管,
CV06.00.108,新生儿抢救方法代码,3,正压给氧,
CV06.00.108,新生儿抢救方法代码,4,窒息复苏,
CV06.00.108,新生儿抢救方法代码,5,呼吸机辅助呼吸,
CV06.00.108,新生儿抢救方法代码,6,药物,
CV06.00.108,新生儿抢救方法代码,9,其他,
CV05.01.013,新生儿并发症代码表,1,新生儿窒息,
CV05.01.013,新生儿并发症代码表,2,新生儿吸入综合征,
CV05.01.013,新生儿并发症代码表,3,新生儿肺透明膜病,
CV05.01.013,新生儿并发症代码表,4,新生儿湿肺,
CV05.01.013,新生儿并发症代码表,5,新生儿肺炎,
CV05.01.013,新生儿并发症代码表,6,缺氧缺血性脑病,
CV05.01.013,新生儿并发症代码表,7,新生儿颅内出血,
CV05.01.013,新生儿并发症代码表,8,新生儿硬肿症,
CV05.01.013,新生儿并发症代码表,9,新生儿黄疸,
CV05.01.013,新生儿并发症代码表,10,新生儿溶血病,
CV05.01.013,新生儿并发症代码表,11,新生儿破伤风,
CV05.01.013,新生儿并发症代码表,12,新生儿败血症,
CV05.01.013,新生儿并发症代码表,13,新生儿产伤,
CV05.01.013,新生儿并发症代码表,99,其他,
CV05.01.011,伤口愈合状况代码表,1,愈合,
CV05.01.011,伤口愈合状况代码表,2,未愈,
CV05.01.011,伤口愈合状况代码表,3,感染,
CV05.01.011,伤口愈合状况代码表,9,其他,
CV04.50.008,新生儿疾病筛查项目代码,1,先天性甲状腺功能减低症,
CV04.50.008,新生儿疾病筛查项目代码,2,苯丙酮尿症,
CV04.50.008,新生儿疾病筛查项目代码,3,6-磷酸葡萄糖脱氢酶缺乏症,
CV04.50.008,新生儿疾病筛查项目代码,4,先天性肾上腺皮质增生症,
CV04.50.008,新生儿疾病筛查项目代码,5,半乳糖血症,
CV04.50.008,新生儿疾病筛查项目代码,6,地中海贫血,
CV04.50.008,新生儿疾病筛查项目代码,9,其他,
CV04.01.012,儿童大便性状代码,1,成形,
CV04.01.012,儿童大便性状代码,11,柏油样便,
CV04.01.012,儿童大便性状代码,12,白陶土样便,
CV04.01.012,儿童大便性状代码,2,糊状,
CV04.01.012,儿童大便性状代码,21,稀糊状,
CV04.01.012,儿童大便性状代码,22,黏液便,
CV04.01.012,儿童大便性状代码,23,细条样便,
CV04.01.012,儿童大便性状代码,3,稀,
CV04.01.012,儿童大便性状代码,31,水样便,
CV04.01.012,儿童大便性状代码,32,米泔样便,
CV04.01.012,儿童大便性状代码,4,鲜血样便,
CV04.01.012,儿童大便性状代码,5,脓性及脓血便,
CV04.01.012,儿童大便性状代码,9,其他,
CV04.10.008,儿童面色代码,1,红润,
CV04.10.008,儿童面色代码,2,黄染,
CV04.10.008,儿童面色代码,3,潮红,
CV04.10.008,儿童面色代码,4,苍白,
CV04.10.008,儿童面色代码,5,发绀,
CV04.10.008,儿童面色代码,9,其他,
CV04.10.009,黄疸部位代码,1,面部,
CV04.10.009,黄疸部位代码,2,躯干,
CV04.10.009,黄疸部位代码,3,四肢,
CV04.10.009,黄疸部位代码,4,手足,
CV04.10.009,黄疸部位代码,5,巩膜,
CV04.10.009,黄疸部位代码,9,其他,
CV04.10.018,前囱张力代码表,1,正常,
CV04.10.018,前囱张力代码表,2,膨隆,
CV04.10.018,前囱张力代码表,3,凹陷,
CV04.10.018,前囱张力代码表,9,其他,
CV04.10.019,脐带检查结果代码,1,未脱,
CV04.10.019,脐带检查结果代码,2,脱落,
CV04.10.019,脐带检查结果代码,3,脐部有渗出,
CV04.10.019,脐带检查结果代码,9,其他,
CV03.00.401,孕早期服药类别代码,1,磺胺类,
CV03.00.401,孕早期服药类别代码,2,抗生素,
CV03.00.401,孕早期服药类别代码,3,避孕药,
CV03.00.401,孕早期服药类别代码,4,镇静药,
CV03.00.401,孕早期服药类别代码,9,其他,
CV02.10.001,家族近亲婚配者与本人关系代码,1,父母,
CV02.10.001,家族近亲婚配者与本人关系代码,2,祖父母,
CV02.10.001,家族近亲婚配者与本人关系代码,3,外祖父母,
CV02.10.001,家族近亲婚配者与本人关系代码,9,其他,
CV08.30.004,助产人员类别代码表,1,医务人员,
CV08.30.004,助产人员类别代码表,2,乡村医生,
CV08.30.004,助产人员类别代码表,3,家庭接生员,
CV08.30.004,助产人员类别代码表,9,其他人员,
CV05.10.016,影响孕产妇死亡的主要因素代码表,1,个人、家庭、居民团体的知识技能问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,2,个人、家庭的态度问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,3,个人、家庭的资源问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,4,村级医疗保健人员的知识技能问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,5,村级医疗保健人员的态度问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,6,村级医疗保健的资源问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,7,乡级(街道)医疗保健人员的知识技能问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,8,乡级(街道)医疗保健人员的态度问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,9,乡级(街道)医疗保健机构的资源问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,10,乡级(街道)医疗保健机构的管理问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,11,县(区)级医疗保健人员的知识技能问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,12,县(区)级医疗保健人员的态度问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,13,县(区)级医疗保健机构的资源问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,14,县(区)级医疗保健机构的管理问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,15,省(地、市)级医疗保健人员的知识技能问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,16,省(地、市)级医疗保健人员的态度问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,17,省(地、市)级医疗保健机构的资源问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,18,省(地、市)级医疗保健机构的管理问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,19,社会其他各相关部门的知识技能问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,20,社会其他各相关部门的态度问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,21,社会其他各相关部门的资源问题,WS 364.11-2011
CV05.10.016,影响孕产妇死亡的主要因素代码表,99,其他问题,WS 364.11-2011
CV06.00.211,避孕方式代码,1,无,
CV06.00.211,避孕方式代码,2,避孕药,
CV06.00.211,避孕方式代码,3,宫内节育器,
CV06.00.211,避孕方式代码,4,工具,
CV06.00.211,避孕方式代码,5,安全期,
CV06.00.211,避孕方式代码,6,绝育手术,
CV06.00.211,避孕方式代码,7,皮下埋植,
CV06.00.211,避孕方式代码,8,体外排精,
CV06.00.211,避孕方式代码,99,其他,
CV03.00.104,饮酒频率代码表,1,从不,
CV03.00.104,饮酒频率代码表,2,偶尔,
CV03.00.104,饮酒频率代码表,21,1d/月～3d/月,
CV03.00.104,饮酒频率代码表,22,少于1d/月,
CV03.00.104,饮酒频率代码表,3,经常,
CV03.00.104,饮酒频率代码表,31,5d/周～6d/周,
CV03.00.104,饮酒频率代码表,32,3d/周～4d/周,
CV03.00.104,饮酒频率代码表,33,1d/周～2d/周,
CV03.00.104,饮酒频率代码表,4,每天,
CV08.50.001,疫苗名称代码表,1,乙型肝炎疫苗预,预防乙型肝炎
CV08.50.001,疫苗名称代码表,2,结核疫苗,预防结核病
CV08.50.001,疫苗名称代码表,3,脊髓灰质炎疫苗,预防脊髓灰质炎
CV08.50.001,疫苗名称代码表,4,白喉百日咳破伤风疫苗,预防自喉、百日咳、破伤风
CV08.50.001,疫苗名称代码表,5,麻疹疫苗,预防麻疹
CV08.50.001,疫苗名称代码表,6,乙型脑炎疫苗,预防乙型脑炎
CV08.50.001,疫苗名称代码表,7,脑膜炎球菌疫苗,预防脑膜炎球菌
CV08.50.001,疫苗名称代码表,8,麻疹流行性腮腺炎疫苗,预防麻疹、流行性腮腺炎
CV08.50.001,疫苗名称代码表,9,麻疹风疹疫苗,预防麻疹、风疹
CV08.50.001,疫苗名称代码表,10,白喉破伤风疫苗,预防白喉、破伤风
CV08.50.001,疫苗名称代码表,11,麻疹流行性腮腺炎风疹疫苗,预防麻疹、流行性腮腺炎风疹
CV08.50.001,疫苗名称代码表,12,水痘疫苗,预防水痘
CV08.50.001,疫苗名称代码表,13,肺炎球菌疫苗,预防肺炎球菌
CV08.50.001,疫苗名称代码表,14,流行性感冒疫苗,预防流行性感冒
CV08.50.001,疫苗名称代码表,15,甲型肝炎疫苗,预防甲型肝炎
CV08.50.001,疫苗名称代码表,16,风疹疫苗,预防风疹
CV08.50.001,疫苗名称代码表,17,流行性腮腺炎疫苗,预防流行性腮腺炎
CV08.50.001,疫苗名称代码表,18,流感嗜血杆菌疫苗,预防流感嗜血杆菌引起的脑膜炎等疾病
CV08.50.001,疫苗名称代码表,19,甲型肝炎乙型肝炎疫苗,预防甲型肝炎、乙型肝炎
CV08.50.001,疫苗名称代码表,20,狂犬病疫苗,预防狂犬病
CV08.50.001,疫苗名称代码表,21,轮状病毒疫苗,预防轮状病毒引起的腹泻
CV08.50.001,疫苗名称代码表,22,霍乱疫苗,预防雹乱
CV08.50.001,疫苗名称代码表,23,钩端蜾旋体疫苗,预防钩端螺旋体病
CV08.50.001,疫苗名称代码表,24,肾综合征出血热疫苗,预防肾综合征出血热
CV08.50.001,疫苗名称代码表,25,炭疽疫苗,预防炭疽
CV08.50.001,疫苗名称代码表,26,黄热病疫苗,预防黄热病
CV08.50.001,疫苗名称代码表,27,伤寒疫苗(包含副伤寒),预防伤寒(包含副伤寒)
CV08.50.001,疫苗名称代码表,28,气管炎疫苗,预防气管炎
CV08.50.001,疫苗名称代码表,29,白喉疫苗,预防白喉
CV08.50.001,疫苗名称代码表,30,破伤风疫苗,预防破伤风
CV08.50.001,疫苗名称代码表,31,百日咳疫苗,预防百日咳
CV08.50.001,疫苗名称代码表,32,森林脑炎疫苗,预防森林脑炎
CV08.50.001,疫苗名称代码表,33,布氏菌疫苗,预防布病
CV08.50.001,疫苗名称代码表,34,鼠疫疫苗,预防鼠疫
CV08.50.001,疫苗名称代码表,35,痢疾疫苗,预防痢疾
CV08.50.001,疫苗名称代码表,36,人类乳头瘤病毒疫苗,预防人类乳头瘤病毒引起的疾病
CV08.50.001,疫苗名称代码表,37,疖病疫苗,预防疖病
CV08.50.001,疫苗名称代码表,38,四联疫苗,预防相应的四种疾病(白喉、百日咳、破伤风+流感嗜血杆菌引起的脑膜炎或脊髓灰质炎或乙肝等1种不确定疫苗联合）
CV08.50.001,疫苗名称代码表,39,五联疫苗,预防相应的五种疾病(白喉、百日咳、破伤风+2种不确定疫苗联合)
CV08.50.001,疫苗名称代码表,40,六联疫苗,预防相应的六种疾病(白喉、百日咳、破伤风+3种不确定疫苗联合)
CV08.50.001,疫苗名称代码表,41,新型冠状病毒疫苗,
CV08.50.001,疫苗名称代码表,42,狂犬病被动免疫制剂,预防狂犬病被动免疫制剂
CV08.50.001,疫苗名称代码表,43,破伤风被动免疫制剂,预防破伤风被动免疫制剂
CV08.50.001,疫苗名称代码表,44,结核菌素,测量卡介苗免疫效果制剂
CV08.50.001,疫苗名称代码表,45,锡克试验毒素,测量白喉免疫效果制剂
CV08.50.001,疫苗名称代码表,46,乙型肝炎被动免疫制剂,预防乙型肝炎被动免疫制剂
CV08.50.001,疫苗名称代码表,47,人免疫球蛋白,预防某特定疾病用被动免疫制剂
CV08.50.001,疫苗名称代码表,48,甲肝(二类苗),
CV08.50.001,疫苗名称代码表,99,其他,
CV02.10.003,分娩方式代码,1,阴道自然分娩,
CV02.10.003,分娩方式代码,11,会阴切开,
CV02.10.003,分娩方式代码,12,会阴未切,
CV02.10.003,分娩方式代码,2,阴道手术助产,
CV02.10.003,分娩方式代码,21,产钳助产,
CV02.10.003,分娩方式代码,22,臀位助产,
CV02.10.003,分娩方式代码,23,胎头吸引,
CV02.10.003,分娩方式代码,3,剖宫产,
CV02.10.003,分娩方式代码,31,子宫下段横切口剖宫产,
CV02.10.003,分娩方式代码,32,子宫体剖宫产,
CV02.10.003,分娩方式代码,33,腹膜外剖宫产,
CV02.10.003,分娩方式代码,9,其他,
CV02.10.004,出生缺陷儿结局代码,1,活产,
CV02.10.004,出生缺陷儿结局代码,2,死胎,
CV02.10.004,出生缺陷儿结局代码,3,死产,
CV02.10.004,出生缺陷儿结局代码,4,七天内新生儿死亡,
CV02.10.004,出生缺陷儿结局代码,5,7～27天死亡,
CV02.10.004,出生缺陷儿结局代码,6,28～42天死亡,
CV02.10.004,出生缺陷儿结局代码,9,其他,
CV05.01.014,出生缺陷诊断依据代码表,1,临床诊断,
CV05.01.014,出生缺陷诊断依据代码表,2,超声检查,
CV05.01.014,出生缺陷诊断依据代码表,3,尸体解剖,
CV05.01.014,出生缺陷诊断依据代码表,4,生化检查,
CV05.01.014,出生缺陷诊断依据代码表,41,AFP,
CV05.01.014,出生缺陷诊断依据代码表,42,HCG,
CV05.01.014,出生缺陷诊断依据代码表,43,其他,
CV05.01.014,出生缺陷诊断依据代码表,5,染色体检测,
CV05.01.014,出生缺陷诊断依据代码表,9,其他,
CV05.01.015,出生缺陷确诊时间类别代码表,1,产前,
CV05.01.015,出生缺陷确诊时间类别代码表,2,产后七天内,
